"";"rules";"support";"confidence";"lift"
"1071";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female,rbspeciality_name=Терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.269949066213922;1;1.00084961767205
"1072";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female,rbspeciality_name=Терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.269949066213922;1;1.00084961767205
"1073";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female} => {rbspeciality_name=Терапевт}";0.269949066213922;0.935294117647059;0.963933920024703
"1074";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female,rbspeciality_name=Терапевт} => {rbfinance_name=ОМС}";0.269949066213922;1;1
"1075";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female,rbspeciality_name=Терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.269949066213922;1;1.00084961767205
"1076";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female} => {rbspeciality_name=Терапевт}";0.269949066213922;0.935294117647059;0.963933920024703
"1077";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female,rbspeciality_name=Терапевт} => {rbfinance_name=ОМС}";0.269949066213922;1;1
"1078";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female,rbspeciality_name=Терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.269949066213922;1;1.00084961767205
"1079";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female} => {rbspeciality_name=Терапевт}";0.269949066213922;0.935294117647059;0.963933920024703
"1080";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female} => {rbfinance_name=ОМС}";0.288624787775891;1;1
"1081";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.288624787775891;1;1.00084961767205
"1082";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,client_sex=Female} => {rbeventtypepurpose_name=Дневной стационар}";0.288624787775891;1;1.00084961767205
"1083";"{rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.384550084889643;1;1.00084961767205
"1084";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.384550084889643;1;1.03062117235346
"1085";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.384550084889643;1;1.03152364273205
"1086";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.384550084889643;0.848314606741573;1.01970878238936
"1087";"{rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.384550084889643;1;1.00084961767205
"1088";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.384550084889643;1;1.03062117235346
"1089";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.384550084889643;1;1.03152364273205
"1090";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.384550084889643;0.848314606741573;1.01970878238936
"1091";"{rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.384550084889643;1;1
"1092";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.384550084889643;1;1.03062117235346
"1093";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.384550084889643;1;1.03152364273205
"1094";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.384550084889643;0.848314606741573;1.01970878238936
"1095";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.384550084889643;1;1.00084961767205
"1096";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.384550084889643;1;1.00084961767205
"1097";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.384550084889643;0.957716701902748;0.987907421052047
"1098";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.384550084889643;0.848314606741573;1.01970878238936
"1099";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.384550084889643;1;1
"1100";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.384550084889643;1;1.00084961767205
"1101";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.384550084889643;0.957716701902748;0.987907421052047
"1102";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.384550084889643;0.848314606741573;1.01970878238936
"1103";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.384550084889643;1;1
"1104";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.384550084889643;1;1.00084961767205
"1105";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.384550084889643;0.957716701902748;0.987907421052047
"1106";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.384550084889643;0.848314606741573;1.01970878238936
"1107";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.384550084889643;1;1.00084961767205
"1108";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.384550084889643;1;1.00084961767205
"1109";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.384550084889643;0.957716701902748;0.987043110097496
"1110";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.384550084889643;0.848314606741573;1.01970878238936
"1111";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.384550084889643;1;1
"1112";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.384550084889643;1;1.00084961767205
"1113";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.384550084889643;0.957716701902748;0.987043110097496
"1114";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.384550084889643;0.848314606741573;1.01970878238936
"1115";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.384550084889643;1;1
"1116";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.384550084889643;1;1.00084961767205
"1117";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.384550084889643;0.957716701902748;0.987043110097496
"1118";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.384550084889643;0.848314606741573;1.01970878238936
"1119";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.401528013582343;1;1
"1120";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.401528013582343;1;1.00084961767205
"1121";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.401528013582343;1;1.00084961767205
"1122";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.401528013582343;0.843137254901961;1.01348539415766
"1123";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.453310696095076;1;1.00084961767205
"1124";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.453310696095076;1;1.00084961767205
"1125";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт} => {rbspeciality_name=Терапевт}";0.453310696095076;1;1.03062117235346
"1126";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт} => {execperson_name=Врач-терапевт}";0.453310696095076;1;1.03152364273205
"1127";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbfinance_name=ОМС}";0.453310696095076;1;1
"1128";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.453310696095076;1;1.00084961767205
"1129";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт} => {rbspeciality_name=Терапевт}";0.453310696095076;1;1.03062117235346
"1130";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт} => {execperson_name=Врач-терапевт}";0.453310696095076;1;1.03152364273205
"1131";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbfinance_name=ОМС}";0.453310696095076;1;1
"1132";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.453310696095076;1;1.00084961767205
"1133";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт} => {rbspeciality_name=Терапевт}";0.453310696095076;1;1.03062117235346
"1134";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт} => {execperson_name=Врач-терапевт}";0.453310696095076;1;1.03152364273205
"1135";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт} => {rbfinance_name=ОМС}";0.453310696095076;1;1
"1136";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.453310696095076;1;1.00084961767205
"1137";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,execperson_name=Врач-терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.453310696095076;1;1.00084961767205
"1138";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый} => {execperson_name=Врач-терапевт}";0.453310696095076;0.951871657754011;0.981878119819811
"1139";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт} => {rbfinance_name=ОМС}";0.453310696095076;1;1
"1140";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.453310696095076;1;1.00084961767205
"1141";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый,rbspeciality_name=Терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.453310696095076;1;1.00084961767205
"1142";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Стационар дневного пребывания взрослый} => {rbspeciality_name=Терапевт}";0.453310696095076;0.951871657754011;0.981019083844466
"1143";"{rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.258913412563667;1;1.03062117235346
"1144";"{rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.258913412563667;1;1.03152364273205
"1145";"{rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1146";"{rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.258913412563667;1;1.00084961767205
"1147";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.258913412563667;1;1.03152364273205
"1148";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1149";"{rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.258913412563667;1;1.00084961767205
"1150";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.258913412563667;1;1.03152364273205
"1151";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1152";"{rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.258913412563667;1;1
"1153";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.258913412563667;1;1.03152364273205
"1154";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1155";"{rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.258913412563667;1;1.00084961767205
"1156";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.258913412563667;1;1.03062117235346
"1157";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1158";"{rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.258913412563667;1;1.00084961767205
"1159";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.258913412563667;1;1.03062117235346
"1160";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1161";"{rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.258913412563667;1;1
"1162";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.258913412563667;1;1.03062117235346
"1163";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1164";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.258913412563667;1;1.00084961767205
"1165";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.258913412563667;1;1.00084961767205
"1166";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1167";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.258913412563667;1;1
"1168";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.258913412563667;1;1.00084961767205
"1169";"{rbeventtypepurpose_name=Дневной стационар,rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1170";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.258913412563667;1;1
"1171";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.258913412563667;1;1.00084961767205
"1172";"{rbfinance_name=ОМС,rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.258913412563667;0.833333333333333;1.00170068027211
"1173";"{rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.310696095076401;1;1.00084961767205
"1174";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт} => {rbspeciality_name=Терапевт}";0.310696095076401;1;1.03062117235346
"1175";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт} => {execperson_name=Врач-терапевт}";0.310696095076401;1;1.03152364273205
"1176";"{rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.310696095076401;1;1.00084961767205
"1177";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт} => {rbspeciality_name=Терапевт}";0.310696095076401;1;1.03062117235346
"1178";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,rbspeciality_name=Терапевт} => {execperson_name=Врач-терапевт}";0.310696095076401;1;1.03152364273205
"1179";"{rbmedicalaidtype_name=Дневной стационар взрослый,client_age=60-100,execperson_name=Врач-терапевт,rbspeciality_name=Терапевт} => {rbfinance_name=ОМС}";0.310696095076401;1;1
